X	male.estimate	male.SE	male.pval	male.padj	male.fold_change	female.estimate	female.SE	female.pval	female.padj	female.fold_change	gene	Chr	P_start	P_end
ILMN_1653165	0.134130604547337	0.0207477114933936	1.01407037274526e-10	8.58410570528863e-07	-1.09324216485623	0.182336201586257	0.0259398327039341	2.07725098184834e-12	1.68818187294815e-08	-1.12923608665927	AAMP	2	219129113	219129162
ILMN_1653180	-0.0366489545581796	0.0251745577250474	0.145449745503764	0.999885543678052	1.02554645495524	-0.130760433413389	0.0366141363513792	0.000355200098794518	0.99938540358928	1.09254408255957	TPM4	19	16212859	16212909
ILMN_1653185	-0.0326581541583749	0.0244432209618908	0.181522384313787	0.999885543678052	1.03025486529206	-0.0702603666421156	0.0338718287982695	0.0380513696826695	0.99938540358928	1.06243990840096	PCSK7	11	117076829	117076878
ILMN_1653200	0.063681761249852	0.0209857771592269	0.00240918752769005	0.999885543678052	-1.04005623516509	0.102740456250835	0.0308729458838611	0.000875197563608825	0.99938540358928	-1.06591026960207	SLC22A17	14	23815661	23815710
ILMN_1653203	-0.0409698808785833	0.0251227659619616	0.102935265205163	0.999885543678052	1.02866887095513	-0.177625434303042	0.0339882202022314	1.7313385727896e-07	0.00109957312757868	1.13178379957754	EFEMP2	11	65633992	65634041
ILMN_1653205	0.0677522135317434	0.0258030847097689	0.00864606167439019	0.999885543678052	-1.05043858584651	0.196322766625907	0.0337594003388728	6.05067441863306e-09	4.24031263257805e-05	-1.14828779268567	C8orf59	8	86129669	86129718
ILMN_1653220	-0.00533115679972531	0.0147721852178824	0.718180521669578	0.999885543678052	1.00099093310446	0.00444255913820614	0.0162936536630797	0.785117815892146	0.99938540358928	-1.00519853889265	PITPNM1	11	67259347	67259396
ILMN_1653266	0.0489466355192623	0.0180755276303069	0.00677113888846611	0.999885543678052	-1.03879899810978	0.0545852860061693	0.0221486962877248	0.0137207605802629	0.99938540358928	-1.04545843057737	DNAJB14	4	100821094	100821143
ILMN_1653292	-0.574296076762176	0.0295452748858655	3.69454657517473e-84	4.41609152130636e-80	1.48926112024552	-0.740878784868234	0.0484447383628809	8.47753264617882e-53	1.0107762174039e-48	1.67475983634488	PFKFB4	3	48555186	48555235
ILMN_1653319	-0.00828425989135321	0.0245439603101809	0.73571933650125	0.999885543678052	1.00609515778741	-0.0458751830201045	0.0319355528007038	0.150862240609761	0.99938540358928	1.04129757852112	MC1R	16	89987309	89987358
ILMN_1653342	0.187616106598437	0.0269266536572818	3.22227040931087e-12	2.85622049081316e-08	-1.14011753596881	0.232906487863978	0.0348273345565827	2.2707363718323e-11	1.77844072641906e-07	-1.18207178979439	DUS1L	17	80016060	80016109
ILMN_1653367	-0.0612951799378521	0.0180914712435108	0.00070386171159416	0.999885543678052	1.04010581483496	-0.131728431569872	0.0238794133576356	3.46011281812662e-08	0.000231135536250858	1.09262406763096	TAF12	1	28939798	28939847
ILMN_1653386	-0.0943888070410533	0.0229318981594388	3.85423088582958e-05	0.23318096859269	1.07724892122643	-0.116254166014364	0.0316668247534631	0.000241446582864924	0.99938540358928	1.09382023404074	SULT6B1	2	37398629	37398678
ILMN_1653394	-0.0716065480464474	0.0257512604856038	0.0054241719881951	0.999885543678052	1.05511818217868	-0.0512435007934816	0.038012110949434	0.17763151739868	0.99938540358928	1.04401895124955	CELF2	10	11218173	11218222
ILMN_1653404	0.0121878213081805	0.0181399163865264	0.501660996213811	0.999885543678052	-1.00686030957929	0.0210558748428648	0.0230622331905	0.361241265827368	0.99938540358928	-1.01790222139594	NKIRAS2	17	40177391	40177441
ILMN_1653412	-0.0998051199757156	0.0211189973489987	2.29159764840218e-06	0.0156309875597513	1.07307277874699	-0.214419454941352	0.0249829233903179	9.27196214513661e-18	8.71286282778487e-14	1.16412593156452	RAX2	19	3769272	3769321
ILMN_1653429	0.0863524158095425	0.0205791832280201	2.71544270321327e-05	0.16729842494497	-1.06480970605658	0.0611652164072297	0.0264545941063784	0.0207731116718636	0.99938540358928	-1.0457823782245	SLC35A3	1	100488688	100488737
ILMN_1653432	0.119818229563147	0.0185642181794167	1.08751338229074e-10	9.19492564726821e-07	-1.08948308810667	0.172971928111214	0.025498738317364	1.17259401883098e-11	9.28342684708487e-08	-1.13275093720699	HNRPDL	4	83346716	83346765
ILMN_1653438	0.13775379923494	0.0307482459484809	7.46241914871393e-06	0.0486549728496148	-1.10814373534235	0.224104907311343	0.0401280894683198	2.34051408452065e-08	0.000158171941831906	-1.17532567016343	PHF14	7	11151031	11151080
ILMN_1653443	-0.0161054453973733	0.024827891698303	0.516542926938734	0.999885543678052	1.01380354100041	-0.0209215211049831	0.03245881715596	0.519215041168723	0.99938540358928	1.02112345855206	CDK2	12	56363258	56363307
ILMN_1653466	0.169502777799122	0.0302789690848571	2.16792963981168e-08	0.000166605392819528	-1.12692886930593	0.0217513872163808	0.0376651487087827	0.563605973036869	0.99938540358928	-1.03120720092029	HES4	1	934356	934405
ILMN_1653469	0.181652596230329	0.019593775272324	1.84523033301777e-20	1.90796816434037e-16	-1.1253650884361	0.267969741103806	0.0259807731293832	6.08134101399082e-25	6.45716788865545e-21	-1.19835586513717	RPL12	9	130213012	130213061
ILMN_1653480	-0.199362742390939	0.0261777815226483	2.62218752946894e-14	2.44623874624157e-10	1.14927049745006	-0.324370011843916	0.0341469852410094	2.11451250198284e-21	2.13608052950307e-17	1.25540992893928	CCDC125	5	68577249	68577298
ILMN_1653494	-0.0318885487795646	0.0249078333888591	0.200453061091424	0.999885543678052	1.02727904324917	-0.0494189810997475	0.0366328486656854	0.177325846232885	0.99938540358928	1.03636803640806	S100A1	1	153604367	153604416
ILMN_1653496	-0.132548692752554	0.0239639888347313	3.18117239655743e-08	0.000242405336617676	1.10265947813322	-0.172888533169995	0.0368177676863311	2.65577299176015e-06	0.015180398420901	1.13803357836303	GLUL	1	182351870	182351919
ILMN_1653498	-0.207491110053965	0.0287709296077845	5.52040690329788e-13	4.98989579989095e-09	1.15228437196651	-0.37735228608782	0.0495352520262771	2.57929070513977e-14	2.22876509831128e-10	1.28931330492439	IGSF6	16	21658456	21658505
ILMN_1653504	0.266304340651573	0.0250752030466005	2.39977639243941e-26	2.63855414348713e-22	-1.20883789275782	0.3844723508254	0.0367575033408441	1.32277860058108e-25	1.41656360336228e-21	-1.30726966840693	S1PR1	1	101706254	101706303
ILMN_1653514	-0.0743431859956624	0.0213813662472174	0.000507042290160133	0.999885543678052	1.06971940261818	-0.179686477437155	0.0349974664604872	2.83239714817687e-07	0.00176713258074755	1.15048870053131	RBBP4	1	33145461	33145510
ILMN_1653529	0.152343695693341	0.0188007912459106	5.3599505474081e-16	5.17556824857726e-12	-1.11294652901131	0.230045736698378	0.0283476799907724	4.85176476297485e-16	4.38745087515816e-12	-1.17786705932046	TEX10	9	103065985	103066034
ILMN_1653553	0.201291069036022	0.0232714217238548	5.16300789540829e-18	5.15268187961747e-14	-1.14745788748329	0.24911138731521	0.0347516066502223	7.5911701488445e-13	6.26195625578183e-09	-1.18620871684224	C14orf80	14	105965453	105965503
ILMN_1653599	0.107434462507386	0.0176665416664056	1.19257356942321e-09	9.71708944366032e-06	-1.07759615967634	0.230049776205739	0.0232479638037712	4.3551323350098e-23	4.51148158583665e-19	-1.17676135537005	ATP5D	19	1244096	1244145
ILMN_1653601	-0.0718037610378932	0.0249855270508238	0.00405547536992384	0.999885543678052	1.0518159458477	-0.168016428048914	0.0324579239554402	2.26162270077939e-07	0.00142301300333039	1.13222182687273	TLK2	17	60613531	60613581
ILMN_1653612	-0.0283069192845648	0.0244453231692365	0.246876806562983	0.999885543678052	1.01745737811022	0.0348537372458006	0.0343265224775497	0.309934816855369	0.99938540358928	-1.02963629711733	KCTD9	8	25285437	25285486
ILMN_1653613	0.00662191848442844	0.0217865456670553	0.761169553569029	0.999885543678052	-1.00563780679296	0.0806876348076111	0.0247607703745188	0.00111928536629929	0.99938540358928	-1.05534174830444	PIGO	9	35088960	35089009
ILMN_1653618	0.12788162167352	0.0236356714163837	6.28368258906417e-08	0.000472658604349407	-1.09734482494957	0.18862910488044	0.033687638663096	2.15148709406207e-08	0.000145763250622705	-1.14187508281342	ZZZ3	1	78030674	78030723
ILMN_1653622	-0.136767397178065	0.0246982858318704	3.06774360865185e-08	0.000234040074331263	1.1032770144953	-0.188311108215035	0.0338263957482603	2.59181598739798e-08	0.000174688397550624	1.15064408702969	LOC646329	7	130567386	130567435
ILMN_1653646	-0.0623502308909879	0.0222753173100696	0.00512496092345981	0.999885543678052	1.06462141768255	-0.0363273931709166	0.0282951797112666	0.199186693784121	0.99938540358928	1.04854214447991	UBL7	15	74751232	74753421
ILMN_1653652	-0.0248302635072997	0.0274871806404706	0.366345594041151	0.999885543678052	1.01992208051487	-0.217281784072255	0.0313015190596594	3.87757370936791e-12	3.12687543923428e-08	1.16316668187752	PTPRC	1	198608448	198661501
ILMN_1653708	0.118595007346029	0.0152543792244906	7.57524212705531e-15	7.15936133427997e-11	-1.09212192086588	0.162369690642365	0.0229579746456259	1.52194940219911e-12	1.24434583123799e-08	-1.13393372400902	CORO1B	11	67205653	67205702
ILMN_1653709	0.132779887757105	0.0282957175607839	2.6978240848224e-06	0.0182642690542476	-1.10473339292529	0.319648306153197	0.0346107446846631	2.57028813296476e-20	2.5456133668883e-16	-1.25820069429547	TIMM9	14	58875738	58875787
ILMN_1653711	0.255565122705183	0.0296012590774377	5.94560399908342e-18	5.92598350588644e-14	-1.20055545888898	0.266815051380956	0.0420274190265565	2.17290605024721e-10	1.634894512206e-06	-1.22871688251591	FZD2	17	42636698	42636747
ILMN_1653712	-0.00494821615299173	0.0262850590780889	0.850679074867444	0.999885543678052	1.00132749361316	0.0654808165669823	0.0344551870732869	0.0573723542326517	0.99938540358928	-1.0405352826544	UAP1L1	9	139978531	139978580
ILMN_1653718	-0.0427576308462326	0.0137663882771649	0.00189672642757111	0.999885543678052	1.03137159807124	-0.0973474374670695	0.0185188253177052	1.46683565786484e-07	0.000937161301809846	1.07123343002185	ZFAND2B	2	220074242	220074291
ILMN_1653793	-0.173334238422355	0.0212085564901411	3.01201607895389e-16	2.9198483869379e-12	1.12814658671674	-0.234088178275316	0.0294122730562965	1.73630859295813e-15	1.54878726491865e-11	1.17953441785732	PDPK1	16	2615651	2616358
ILMN_1653797	-0.0606612549334753	0.0156616723062224	0.000107402496229723	0.614986693411394	1.04215686727874	-0.0947745559940888	0.0192248114842485	8.23120812940998e-07	0.0049469560857754	1.07020281161943	C6orf62	6	24705681	24705730
ILMN_1653828	-0.113137897920611	0.012863484373564	1.42696539744681e-18	1.43766763792766e-14	1.08039605152872	-0.16524426242551	0.0168274472204183	9.24126669965191e-23	9.52682184067115e-19	1.11901910159812	CHFR	12	133417161	133417210
ILMN_1653856	-0.0797211833444117	0.0167441419973952	1.92503634003501e-06	0.0132172995106804	1.05170691784319	-0.115733672400916	0.0199810283672329	6.94794581444317e-09	4.85244535680711e-05	1.08330649783653	UBASH3B	11	122685024	122685073
ILMN_1653861	0.11216475997947	0.0204651352338562	4.23471605815454e-08	0.000320991477208114	-1.08149746765023	0.0472796462472999	0.0299427834505649	0.114336124623595	0.99938540358928	-1.03061781157339	SCMH1	1	41492927	41492976
ILMN_1653871	-0.46424919999535	0.034302221839356	9.83994899890113e-42	1.15038843746153e-37	1.37705559302617	-0.666953749139415	0.0461872276598774	2.88916591528598e-47	3.42626185893764e-43	1.57687160682924	NAMPT	7	105893542	105893591
ILMN_1653876	-0.0586361248258447	0.022410063682759	0.00888341210087307	0.999885543678052	1.04886201253217	-0.132436299550734	0.0319030474224205	3.30719865114591e-05	0.168104907437747	1.1052486555069	SPG21	15	65273502	65273551
ILMN_1653896	0.0807966582789799	0.0234449251316821	0.000568461468651657	0.999885543678052	-1.06304005126059	0.078669797244403	0.0306057662702455	0.0101574100827996	0.99938540358928	-1.06791155639127	ATRIP	3	48506903	48506953
ILMN_1654010	0.0761614858769219	0.0243832429914609	0.00178703245751022	0.999885543678052	-1.04812293273122	0.00925968494794136	0.0376675989174951	0.805816728515017	0.99938540358928	-1.00808778811027	AGPAT3	21	45403009	45403059
ILMN_1654016	-0.0646615073335047	0.0143056451386309	6.18398088811196e-06	0.0406287544348956	1.04454348491015	-0.109933260085463	0.0207720033747763	1.20737080261801e-07	0.000776701637324166	1.0770551464483	MYL12B	18	3277981	3278030
ILMN_1654032	-0.117387131116639	0.0198046435317283	3.08044348261206e-09	2.46866740696531e-05	1.09351886205596	-0.109654589189509	0.0281200865526093	9.63871250958708e-05	0.461116006458646	1.09679928268608	ZER1	9	131492285	131492334
ILMN_1654060	-0.223448628184242	0.0176268033474172	7.96753549991507e-37	9.21445480565178e-33	1.1765272151811	-0.230185348109215	0.0249396153016868	2.71372569909962e-20	2.68631706953871e-16	1.18432556836641	MKNK2	19	2038114	2038163
ILMN_1654068	-0.0504502259555588	0.0277277504267206	0.068837469389523	0.999885543678052	1.04070263972002	-0.028088671160505	0.0366834791147274	0.443852698452144	0.99938540358928	1.03506255736034	NUDT1	7	2284320	2289500
ILMN_1654099	-0.00778172176965798	0.0239002252301856	0.744733077246391	0.999885543678052	1.00631440920328	0.0734626943511548	0.03421067391443	0.0317644892528505	0.99938540358928	-1.05244995009042	LRIG2	1	113667137	113667186
ILMN_1654112	0.0777615704817965	0.0223173475951329	0.000493323957302294	0.999885543678052	-1.0552859391768	0.0283714327059064	0.0308406349346224	0.357605825850091	0.99938540358928	-1.02332005997898	PARD6A	16	67696576	67696625
ILMN_1654118	-0.10279180559772	0.0215582377190154	1.85972658352007e-06	0.0127930591680346	1.10558342257012	-0.0694699027347293	0.0336512402167976	0.0389790113858261	0.99938540358928	1.08952010798448	BCL2L1	20	30252463	30252512
ILMN_1654151	-0.0290827717591085	0.0227746862267159	0.201610037788271	0.999885543678052	1.0286026597039	0.177930926293802	0.0337089544116483	1.3028339966175e-07	0.000836419425828435	-1.13232692430911	COX6C	8	100904151	100904200
ILMN_1654200	-0.0446803579909041	0.0249338274516051	0.0731397813112557	0.999885543678052	1.03571813317955	-0.0903220572230696	0.0324788536842108	0.00542001403746157	0.99938540358928	1.07162993683076	RGPD4	2	108443399	108443448
ILMN_1654210	0.050875641105646	0.0244610751467	0.0375382657510102	0.999885543678052	-1.03616378859692	0.0516971973069674	0.0355101398854221	0.145435957799038	0.99938540358928	-1.03449724106863	CD1C	1	158263264	158263313
ILMN_1654262	0.0986848699063198	0.0141044056156051	2.61985359416426e-12	2.32852587449319e-08	-1.07392965852991	0.17026601770479	0.0173026128224043	7.53503725476825e-23	7.77691195064631e-19	-1.1262535975535	ZMAT3	3	178742140	178742189
ILMN_1654268	-0.420617018601686	0.0359784049682483	1.42010592333681e-31	1.60841196877127e-27	1.33187828613544	-0.568565638613057	0.0520533982451638	8.97485927034028e-28	9.80682872470082e-24	1.48324117283008	HMGB2	4	174253315	174253364
ILMN_1654318	-0.0150161688122571	0.0228456942613316	0.510996647991048	0.999885543678052	1.01430158890795	-0.0354616138968151	0.0336206764411672	0.29153688248732	0.99938540358928	1.02542361356765	PTPN23	3	47454514	47454563
ILMN_1654319	0.29979841268036	0.030888157757241	2.84459636984433e-22	3.01669445021991e-18	-1.23129973413971	0.461232944303149	0.0395320395542156	1.87229380744814e-31	2.10408378081022e-27	-1.37906443528134	HAPLN3	15	89420752	89420801
ILMN_1654320	-0.0304461713043309	0.018084022873165	0.0922599569750602	0.999885543678052	1.02194132913404	-0.113589384532309	0.0230407841308987	8.22603357535066e-07	0.00494466878214328	1.08307788325044	RCBTB2	13	49082580	49082629
ILMN_1654322	0.0878812646249901	0.0217822970528715	5.47124091519034e-05	0.324718148316547	-1.06431945838617	0.161122971164981	0.0270399406947226	2.54247946923663e-09	1.81863556434496e-05	-1.12677104153329	ATP1B3	3	141595686	141595735
ILMN_1654370	-0.123367856871215	0.0215994542695388	1.11906297482274e-08	8.73652464444113e-05	1.08572019567166	-0.211814800273358	0.0317120896728337	2.40073858725223e-11	1.87905809224232e-07	1.14661739786457	TESK2	1	45809931	45809980
ILMN_1654385	0.0858651973380856	0.0225815176440559	0.000143269483406228	0.806893730543876	-1.06531706514687	0.132447428830829	0.0370913157684276	0.000355828154910173	0.99938540358928	-1.10262428135714	ASB13	10	5681083	5681132
ILMN_1654392	-0.0553775592609638	0.0148822081846895	0.000198389892206102	0.999885543678052	1.04117422396729	-0.048622176389255	0.0183387229550667	0.00801732615430015	0.99938540358928	1.04127968633663	KHNYN	14	24910142	24910191
ILMN_1654398	0.0110881647688703	0.024099073340182	0.645439049618838	0.999885543678052	-1.01325141379537	0.00509785574473801	0.0299293352465711	0.864750827687884	0.99938540358928	-1.01450863930602	RGL1	1	183897509	183897558
ILMN_1654414	-0.0874009372093139	0.0253582806641208	0.000567598361472057	0.999885543678052	1.06894796121962	-0.177128300523341	0.031705398308159	2.31435423592141e-08	0.000156427202805928	1.13796455145843	ACSL3	2	223765412	223765461
ILMN_1654421	0.0728640118071485	0.0237349408062153	0.00214126918983917	0.999885543678052	-1.05028553170412	0.0856133960935679	0.0286396901650178	0.00279592824399261	0.99938540358928	-1.05660160062271	MPHOSPH9	12	123645354	123645689
ILMN_1654441	-0.00438567473582105	0.0187996582644787	0.815540251885926	0.999885543678052	-1.0005248912866	-0.0713956500420103	0.0316197016266607	0.0239488857973322	0.99938540358928	1.04948395764357	OAT	10	126086619	126086668
ILMN_1654445	0.182929144464397	0.0240674110929363	2.94535740476195e-14	2.7430113510548e-10	-1.13474310973024	0.302858111088753	0.0364738648559569	1.01149673684524e-16	9.28250555402877e-13	-1.23713379420354	RPL36	19	5691448	5691576
ILMN_1654493	-0.00153249319554267	0.0238910755697206	0.948854765678233	0.999885543678052	1.00342683060065	0.0513580781319955	0.0331604537015004	0.121435843036831	0.99938540358928	-1.02892274828478	WDR74	11	62606859	62606986
